timestamp,watt,voltage,current,frequency,energy_kwh,pf
2025-12-26 15:28:13.053,26.0,223.10001,0.121,50.0,3.776,0.96
2025-12-26 15:33:12.595,26.1,224.3,0.121,50.0,3.779,0.96
2025-12-26 15:38:12.572,25.8,224.7,0.119,50.0,3.781,0.96
2025-12-26 15:43:12.600,25.6,225.0,0.119,49.9,3.783,0.96
2025-12-26 15:48:12.611,25.4,224.10001,0.118,50.0,3.785,0.96
2025-12-26 15:53:12.585,25.5,224.5,0.118,49.9,3.787,0.96
2025-12-26 15:58:12.595,28.4,223.10001,0.133,50.0,3.789,0.96
2025-12-26 16:03:12.718,27.7,224.10001,0.13,50.0,3.792,0.95
2025-12-26 16:08:12.594,27.7,223.60001,0.13,50.0,3.794,0.95
2025-12-26 16:13:12.656,24.9,222.2,0.115,49.9,3.796,0.97
2025-12-26 16:18:13.409,22.7,222.2,0.104,50.0,3.798,0.98
2025-12-26 16:23:12.609,22.8,224.39999,0.104,50.0,3.8,0.98
2025-12-26 16:28:12.623,23.0,224.89999,0.104,50.0,3.802,0.98
2025-12-26 16:33:12.656,22.7,224.3,0.103,49.9,3.804,0.98
2025-12-26 16:38:12.636,22.6,224.10001,0.103,49.9,3.806,0.98
2025-12-26 16:43:12.632,22.6,223.60001,0.103,50.0,3.808,0.98
2025-12-26 16:48:13.071,22.5,223.2,0.103,49.9,3.81,0.98
2025-12-26 16:53:12.631,22.6,222.2,0.104,50.0,3.812,0.98
2025-12-26 16:58:12.648,22.9,222.8,0.105,50.0,3.813,0.98
2025-12-26 17:03:12.805,24.8,220.3,0.115,50.0,3.815,0.98
2025-12-26 17:08:12.656,24.9,221.5,0.115,49.9,3.817,0.98
2025-12-26 17:13:12.661,27.2,220.89999,0.128,50.0,3.82,0.96
2025-12-26 17:18:13.421,27.0,220.2,0.128,50.0,3.822,0.96
2025-12-26 17:23:12.663,24.8,220.60001,0.117,50.0,3.824,0.96
2025-12-26 17:28:12.679,24.8,221.3,0.117,50.0,3.826,0.96
2025-12-26 17:33:12.827,24.5,220.10001,0.116,50.0,3.828,0.96
2025-12-26 17:38:12.707,24.6,219.0,0.116,50.0,3.83,0.97
2025-12-26 17:43:12.695,24.7,221.60001,0.116,50.0,3.832,0.96
2025-12-26 17:48:12.813,24.9,224.0,0.116,50.0,3.834,0.96
2025-12-26 17:53:12.709,22.4,222.5,0.103,50.0,3.836,0.98
2025-12-26 17:58:12.718,22.5,221.3,0.103,50.0,3.838,0.99
2025-12-26 18:03:12.838,22.3,221.89999,0.102,50.0,3.84,0.99
2025-12-26 18:08:12.727,22.4,224.2,0.102,50.0,3.842,0.98
2025-12-26 18:13:12.723,24.8,222.10001,0.114,50.0,3.844,0.98
2025-12-26 18:18:13.414,24.6,222.0,0.114,50.0,3.846,0.97
2025-12-26 18:23:12.719,24.5,220.60001,0.113,49.9,3.848,0.98
2025-12-26 18:28:12.731,24.6,222.5,0.113,50.0,3.85,0.98
2025-12-26 18:33:12.810,22.1,223.2,0.101,50.0,3.852,0.98
2025-12-26 18:38:12.750,21.9,223.39999,0.1,50.0,3.854,0.98
2025-12-26 18:43:12.744,22.0,222.8,0.1,49.9,3.856,0.99
2025-12-26 18:48:12.928,21.9,222.60001,0.101,50.0,3.857,0.97
2025-12-26 18:53:12.743,24.5,222.5,0.115,50.0,3.859,0.96
2025-12-26 18:58:12.779,24.9,224.60001,0.116,50.0,3.861,0.96
2025-12-26 19:03:12.911,24.7,222.8,0.116,50.0,3.863,0.96
2025-12-26 19:08:12.778,24.8,225.39999,0.115,49.9,3.866,0.96
2025-12-26 19:13:12.789,24.5,222.0,0.115,49.9,3.868,0.96
2025-12-26 19:18:13.552,27.1,224.2,0.127,49.9,3.87,0.95
2025-12-26 19:23:12.787,27.0,224.60001,0.127,49.9,3.872,0.95
2025-12-26 19:28:12.776,24.7,224.2,0.113,50.0,3.874,0.97
2025-12-26 19:33:12.914,24.5,223.39999,0.112,50.0,3.876,0.98
2025-12-26 19:38:12.821,20.0,224.7,0.092,50.0,3.878,0.97
2025-12-26 19:43:12.798,20.5,226.2,0.093,49.9,3.88,0.97
2025-12-26 19:48:12.826,20.2,223.0,0.092,50.0,3.881,0.98
2025-12-26 19:53:12.819,20.3,223.39999,0.093,49.9,3.883,0.98
2025-12-26 19:58:12.798,20.1,224.7,0.092,50.0,3.885,0.97
2025-12-26 20:03:13.302,20.1,223.2,0.092,50.0,3.886,0.98
2025-12-26 20:08:12.825,20.0,222.2,0.092,49.9,3.888,0.98
2025-12-26 20:13:12.802,20.0,223.39999,0.091,50.0,3.89,0.98
2025-12-26 20:18:13.518,19.7,222.10001,0.091,50.0,3.891,0.97
2025-12-26 20:23:12.816,22.7,224.10001,0.107,50.0,3.893,0.95
2025-12-26 20:28:12.805,24.9,222.60001,0.119,50.0,3.895,0.94
2025-12-26 20:33:12.917,24.7,222.10001,0.118,50.0,3.897,0.94
2025-12-26 20:38:12.824,24.8,223.0,0.118,49.9,3.899,0.94
2025-12-26 20:43:12.829,24.7,223.39999,0.117,50.0,3.901,0.94
2025-12-26 20:48:13.111,22.1,220.5,0.105,50.0,3.903,0.95
2025-12-26 20:53:12.830,22.2,221.0,0.105,50.0,3.905,0.96
2025-12-26 20:58:12.859,22.3,222.8,0.105,50.0,3.907,0.95
2025-12-26 21:03:13.013,19.8,223.10001,0.091,50.0,3.909,0.98
2025-12-26 21:08:12.868,19.7,222.7,0.091,49.9,3.91,0.97
2025-12-26 21:13:12.872,19.7,222.7,0.091,49.9,3.912,0.97
2025-12-26 21:18:13.523,19.7,220.0,0.092,50.0,3.914,0.97
2025-12-26 21:23:12.867,19.7,219.89999,0.091,49.9,3.915,0.98
2025-12-26 21:28:12.880,19.6,222.5,0.09,49.9,3.917,0.98
2025-12-26 21:33:13.021,22.3,221.89999,0.103,49.9,3.919,0.98
2025-12-26 21:38:12.866,22.5,222.7,0.104,49.9,3.92,0.97
2025-12-26 21:43:12.891,22.4,222.89999,0.104,49.9,3.922,0.97
2025-12-26 21:48:12.908,22.0,220.89999,0.103,50.0,3.924,0.97
2025-12-26 21:53:12.904,19.8,221.2,0.092,50.0,3.926,0.97
2025-12-26 21:58:13.403,22.6,224.0,0.107,50.0,3.928,0.94
2025-12-26 22:03:12.906,22.4,221.7,0.106,50.0,3.93,0.95
2025-12-26 22:08:12.895,22.5,224.5,0.106,50.0,3.931,0.95
2025-12-26 22:13:12.896,22.5,222.39999,0.106,49.9,3.933,0.95
2025-12-26 22:18:13.700,22.4,222.7,0.106,50.0,3.935,0.95
2025-12-26 22:23:13.184,22.5,222.89999,0.107,50.0,3.937,0.94
2025-12-26 22:28:12.920,22.5,224.7,0.106,50.0,3.939,0.94
2025-12-26 22:33:14.458,22.5,224.5,0.106,50.0,3.941,0.95
2025-12-26 22:38:12.913,22.6,224.39999,0.105,50.0,3.942,0.96
2025-12-26 22:43:12.929,22.4,223.7,0.103,50.0,3.944,0.97
2025-12-26 22:48:13.012,22.3,223.39999,0.103,50.0,3.946,0.97
2025-12-26 22:53:13.034,22.1,224.39999,0.102,50.0,3.948,0.97
2025-12-26 22:58:12.933,19.8,223.3,0.091,50.0,3.95,0.97
2025-12-26 23:03:13.004,19.7,223.7,0.091,50.0,3.952,0.97
2025-12-26 23:08:12.934,20.2,225.2,0.092,49.9,3.953,0.97
2025-12-26 23:13:12.938,20.2,225.0,0.093,50.0,3.955,0.97
2025-12-26 23:18:13.613,20.1,223.7,0.092,50.0,3.957,0.98
2025-12-26 23:23:12.945,20.3,224.10001,0.093,50.0,3.958,0.97
2025-12-26 23:28:12.949,20.0,220.60001,0.093,49.9,3.96,0.97
2025-12-26 23:33:12.976,20.4,224.5,0.093,50.0,3.962,0.98
2025-12-26 23:38:12.956,23.2,225.39999,0.109,50.0,3.964,0.94
2025-12-26 23:43:12.965,23.0,224.39999,0.109,50.0,3.965,0.94
2025-12-26 23:48:12.989,25.4,222.5,0.121,50.0,3.968,0.94
2025-12-26 23:53:12.966,25.1,223.2,0.119,50.0,3.97,0.95
2025-12-26 23:58:12.983,25.4,224.60001,0.12,50.0,3.972,0.94
2025-12-27 00:03:13.105,22.7,223.7,0.107,50.0,3.974,0.95
2025-12-27 00:08:12.983,22.9,222.60001,0.108,50.0,3.976,0.95
2025-12-27 00:13:12.977,20.7,225.10001,0.095,50.0,3.978,0.97
2025-12-27 00:18:13.719,20.6,224.60001,0.094,50.0,3.979,0.98
2025-12-27 00:23:12.990,20.6,222.89999,0.095,49.9,3.981,0.97
2025-12-27 00:28:12.994,20.5,223.89999,0.094,50.0,3.983,0.97
2025-12-27 00:33:13.213,20.7,223.60001,0.095,50.0,3.984,0.97
2025-12-27 00:38:13.011,20.6,222.39999,0.095,50.0,3.986,0.98
2025-12-27 00:43:12.999,20.7,223.3,0.095,50.0,3.988,0.98
2025-12-27 00:48:13.041,20.6,223.5,0.095,50.0,3.99,0.97
2025-12-27 00:53:13.010,23.3,222.89999,0.108,50.0,3.992,0.97
2025-12-27 00:58:13.023,23.3,222.0,0.108,50.0,3.993,0.97
2025-12-27 01:03:13.140,23.2,224.60001,0.107,50.0,3.995,0.97
2025-12-27 01:08:13.043,23.0,222.7,0.107,49.9,3.997,0.97
2025-12-27 01:13:13.038,23.6,224.8,0.111,50.0,3.999,0.95
2025-12-27 01:18:13.822,23.6,226.10001,0.111,50.0,4.001,0.94
2025-12-27 01:23:13.036,23.5,222.8,0.11,50.0,4.003,0.96
2025-12-27 01:28:13.051,23.4,222.10001,0.11,50.0,4.005,0.96
2025-12-27 01:33:13.222,23.7,223.8,0.112,49.9,4.007,0.95
2025-12-27 01:38:13.059,23.3,225.0,0.109,50.0,4.009,0.95
2025-12-27 01:43:13.064,23.4,223.39999,0.11,50.0,4.011,0.95
2025-12-27 01:48:13.200,23.8,226.60001,0.111,50.0,4.013,0.95
2025-12-27 01:53:13.073,21.0,223.89999,0.096,50.0,4.015,0.98
2025-12-27 01:58:13.064,24.0,225.60001,0.11,50.0,4.016,0.97
2025-12-27 02:03:13.101,23.7,223.7,0.11,50.0,4.018,0.96
2025-12-27 02:08:13.100,23.8,221.7,0.11,50.0,4.02,0.98
2025-12-27 02:13:13.101,23.4,220.89999,0.109,50.0,4.022,0.97
2025-12-27 02:18:13.815,4.5,227.8,0.023,50.0,4.024,0.86
2025-12-27 02:23:13.087,6.2,226.2,0.029,50.0,4.025,0.95
2025-12-27 02:28:13.090,14.8,223.7,0.067,50.0,4.026,0.99
2025-12-27 02:33:13.121,14.6,222.5,0.066,49.9,4.027,0.99
2025-12-27 02:38:13.099,14.6,223.60001,0.066,50.0,4.028,0.99
2025-12-27 02:43:13.099,14.0,224.89999,0.063,50.0,4.03,0.99
2025-12-27 02:48:13.130,14.1,225.8,0.064,50.0,4.031,0.98
2025-12-27 02:53:13.124,16.5,223.60001,0.076,49.9,4.032,0.97
2025-12-27 02:58:13.117,7.5,226.60001,0.04,50.0,4.033,0.83
2025-12-27 03:03:13.130,9.4,224.3,0.047,50.0,4.034,0.89
2025-12-27 03:08:13.117,19.3,224.89999,0.092,49.9,4.036,0.93
2025-12-27 03:13:13.123,21.3,228.10001,0.097,49.9,4.038,0.96
2025-12-27 03:18:13.717,21.1,227.5,0.096,49.9,4.039,0.97
2025-12-27 03:23:13.115,31.0,225.5,0.14,50.0,4.041,0.98
2025-12-27 03:28:13.120,46.3,223.10001,0.211,49.9,4.044,0.98
2025-12-27 03:33:13.154,48.0,222.89999,0.216,49.9,4.048,1.0
2025-12-27 03:38:13.022,48.1,221.8,0.217,49.9,4.052,1.0
2025-12-27 03:43:13.136,48.4,223.3,0.217,50.0,4.056,1.0
2025-12-27 03:48:13.154,38.2,224.10001,0.171,50.0,4.06,1.0
2025-12-27 03:53:13.132,22.6,223.60001,0.101,49.9,4.062,1.0
2025-12-27 03:58:13.184,22.4,224.39999,0.1,50.0,4.064,1.0
2025-12-27 04:03:13.313,22.7,226.2,0.101,50.0,4.066,0.99
2025-12-27 04:08:13.142,22.7,225.89999,0.101,49.9,4.068,0.99
2025-12-27 04:13:13.146,25.1,224.3,0.112,49.9,4.07,1.0
2025-12-27 04:18:13.991,25.2,225.7,0.112,50.0,4.072,1.0
2025-12-27 04:23:13.171,25.8,225.10001,0.115,50.0,4.074,1.0
2025-12-27 04:28:13.153,18.6,226.5,0.083,50.0,4.076,0.99
2025-12-27 04:33:13.188,16.4,226.60001,0.074,50.0,4.078,0.98
2025-12-27 04:38:13.149,20.1,224.3,0.091,50.0,4.079,0.98
2025-12-27 04:43:13.175,27.0,223.89999,0.122,50.0,4.081,0.99
2025-12-27 04:48:13.311,18.7,224.60001,0.085,50.0,4.083,0.98
2025-12-27 04:53:13.171,19.3,224.5,0.087,50.0,4.084,0.99
2025-12-27 04:58:13.175,19.4,224.8,0.088,50.0,4.086,0.98
2025-12-27 05:03:13.297,18.4,225.2,0.083,50.0,4.088,0.98
2025-12-27 05:08:13.185,19.3,224.3,0.087,50.0,4.089,0.99
2025-12-27 05:13:13.164,11.7,225.39999,0.055,49.9,4.09,0.94
2025-12-27 05:18:13.810,8.1,224.3,0.036,50.0,4.091,1.0
2025-12-27 05:23:13.185,11.9,224.5,0.053,50.0,4.092,1.0
2025-12-27 05:28:13.203,11.9,224.89999,0.054,49.9,4.093,0.98
2025-12-27 05:33:13.222,10.5,224.89999,0.049,50.0,4.094,0.95
2025-12-27 05:38:13.185,28.6,224.60001,0.128,50.0,4.096,0.99
2025-12-27 05:43:13.186,20.8,225.89999,0.094,50.0,4.099,0.98
2025-12-27 05:48:14.233,21.0,225.39999,0.095,49.9,4.1,0.98
2025-12-27 05:53:15.313,22.0,224.3,0.1,50.0,4.102,0.98
2025-12-27 05:58:13.317,14.4,224.8,0.067,50.0,4.104,0.96
2025-12-27 06:03:13.302,13.6,223.5,0.073,49.9,4.105,0.83
2025-12-27 06:08:13.496,14.7,226.10001,0.069,49.9,4.106,0.94
2025-12-27 06:13:13.275,15.7,224.3,0.083,50.0,4.107,0.84
2025-12-27 06:18:13.990,18.5,223.60001,0.106,50.0,4.109,0.78
2025-12-27 06:23:13.254,13.3,224.3,0.062,50.0,4.11,0.96
2025-12-27 06:28:13.321,16.6,225.39999,0.077,50.0,4.111,0.96
2025-12-27 06:33:13.418,15.4,225.2,0.073,50.0,4.113,0.94
2025-12-27 06:38:13.245,16.6,225.5,0.078,50.0,4.114,0.94
2025-12-27 06:43:13.392,16.7,225.0,0.077,50.0,4.115,0.96
2025-12-27 06:48:13.421,23.7,222.7,0.108,50.0,4.117,0.99
2025-12-27 06:53:13.309,23.3,224.0,0.106,50.0,4.119,0.98
2025-12-27 06:58:13.257,14.7,225.3,0.069,50.0,4.121,0.95
2025-12-27 07:03:13.461,25.4,224.60001,0.121,50.0,4.123,0.93
2025-12-27 07:08:13.380,13.1,225.0,0.062,49.9,4.125,0.94
2025-12-27 07:13:13.274,23.9,225.89999,0.107,50.0,4.126,0.99
2025-12-27 07:18:14.004,13.9,225.89999,0.064,50.0,4.128,0.96
2025-12-27 07:23:13.674,23.0,227.5,0.103,50.0,4.13,0.98
2025-12-27 07:28:13.359,23.0,226.0,0.103,50.0,4.132,0.99
2025-12-27 07:33:13.514,26.0,227.3,0.116,50.0,4.133,0.99
2025-12-27 07:38:13.300,22.1,228.2,0.103,50.0,4.135,0.94
2025-12-27 07:43:13.359,25.5,226.39999,0.115,50.0,4.137,0.98
2025-12-27 07:48:13.329,25.7,224.60001,0.116,50.0,4.14,0.99
2025-12-27 07:53:13.323,21.9,226.10001,0.099,50.0,4.142,0.98
2025-12-27 07:58:13.320,23.2,226.8,0.104,50.0,4.144,0.98
2025-12-27 08:03:13.421,14.0,226.5,0.065,50.0,4.145,0.95
2025-12-27 08:08:13.323,12.6,226.3,0.058,50.0,4.146,0.96
2025-12-27 08:13:13.329,14.0,225.5,0.065,49.9,4.148,0.96
2025-12-27 08:18:14.059,13.8,226.60001,0.064,50.0,4.149,0.95
2025-12-27 08:23:13.332,12.7,227.7,0.059,50.0,4.15,0.95
2025-12-27 08:28:13.427,13.8,226.2,0.063,50.0,4.151,0.97
2025-12-27 08:33:13.375,13.7,225.8,0.064,50.0,4.152,0.95
2025-12-27 08:38:13.358,14.0,227.60001,0.064,50.0,4.153,0.96
2025-12-27 08:43:13.365,16.6,229.0,0.076,50.0,4.154,0.95
2025-12-27 08:48:13.495,15.2,226.39999,0.071,50.0,4.156,0.95
2025-12-27 08:53:13.378,16.5,228.39999,0.076,50.0,4.157,0.95
2025-12-27 08:58:13.359,15.1,228.0,0.071,50.0,4.158,0.93
2025-12-27 09:03:13.500,14.1,229.7,0.066,50.0,4.16,0.93
2025-12-27 09:08:13.373,14.7,228.60001,0.068,50.0,4.161,0.95
2025-12-27 09:13:13.369,13.4,227.2,0.063,50.0,4.162,0.94
2025-12-27 09:18:14.045,14.8,227.2,0.069,50.0,4.163,0.94
2025-12-27 09:23:13.429,13.6,228.3,0.064,50.0,4.164,0.93
2025-12-27 09:28:13.416,14.7,228.60001,0.068,50.0,4.165,0.95
2025-12-27 09:33:13.420,14.6,228.10001,0.068,49.9,4.167,0.94
2025-12-27 09:38:13.400,13.5,227.3,0.064,49.9,4.168,0.93
2025-12-27 09:43:14.524,12.0,227.8,0.058,50.0,4.169,0.91
2025-12-27 09:48:13.505,13.4,227.5,0.066,50.0,4.17,0.89
2025-12-27 09:53:13.397,23.5,227.2,0.107,50.0,4.172,0.97
2025-12-27 09:58:13.424,23.5,228.8,0.106,50.0,4.174,0.97
2025-12-27 10:03:13.434,22.4,230.10001,0.102,50.0,4.175,0.95
2025-12-27 10:08:13.411,18.9,230.7,0.083,50.0,4.177,0.99
2025-12-27 10:13:13.426,17.4,231.10001,0.076,50.0,4.179,0.99
2025-12-27 10:18:14.214,17.6,231.0,0.077,49.9,4.18,0.99
2025-12-27 10:23:13.427,16.5,229.39999,0.074,49.9,4.181,0.97
2025-12-27 10:28:13.446,8.1,229.5,0.038,49.9,4.182,0.93
2025-12-27 10:33:13.704,8.2,229.7,0.038,49.9,4.183,0.94
2025-12-27 10:38:13.447,6.9,228.89999,0.033,49.9,4.183,0.91
2025-12-27 10:43:13.482,9.0,229.89999,0.041,49.9,4.184,0.95
2025-12-27 10:48:13.510,16.2,230.10001,0.071,49.9,4.186,0.99
2025-12-27 10:53:13.468,17.4,228.89999,0.076,50.0,4.187,1.0
2025-12-27 10:58:13.479,11.1,230.3,0.051,50.0,4.189,0.95
2025-12-27 11:03:13.612,26.1,227.60001,0.119,50.0,4.191,0.96
2025-12-27 11:08:13.478,30.5,228.39999,0.141,50.0,4.193,0.95
2025-12-27 11:13:13.480,29.7,228.7,0.138,49.9,4.196,0.94
2025-12-27 11:18:14.138,28.4,228.10001,0.13,50.0,4.198,0.96
2025-12-27 11:23:13.597,28.4,227.5,0.13,50.0,4.2,0.96
2025-12-27 11:28:13.488,26.1,227.7,0.121,50.0,4.203,0.95
2025-12-27 11:33:13.500,27.7,228.0,0.127,50.0,4.205,0.96
2025-12-27 11:38:13.501,26.4,227.3,0.122,50.0,4.207,0.95
2025-12-27 11:43:13.750,28.0,228.89999,0.128,49.9,4.209,0.96
2025-12-27 11:48:13.527,28.0,229.10001,0.127,50.0,4.212,0.96
2025-12-27 11:53:13.504,26.5,229.0,0.121,49.9,4.214,0.96
2025-12-27 11:58:13.498,27.7,228.39999,0.127,50.0,4.216,0.95
2025-12-27 12:03:13.529,29.3,229.39999,0.135,50.0,4.219,0.95
2025-12-27 12:08:13.539,30.3,228.60001,0.139,49.9,4.221,0.95
2025-12-27 12:13:13.518,30.1,229.0,0.139,50.0,4.224,0.95
2025-12-27 12:18:14.211,28.8,229.0,0.133,50.0,4.226,0.95
2025-12-27 12:23:13.522,28.4,227.89999,0.13,50.0,4.228,0.96
2025-12-27 12:28:13.524,26.6,227.60001,0.122,50.0,4.231,0.96
2025-12-27 12:33:13.560,27.0,224.0,0.125,50.0,4.233,0.96
2025-12-27 12:38:13.527,27.5,224.3,0.127,50.0,4.235,0.97
2025-12-27 12:43:13.548,26.0,225.2,0.12,49.9,4.237,0.96
2025-12-27 12:48:13.546,27.1,225.0,0.125,50.0,4.24,0.96
2025-12-27 12:53:13.523,26.7,223.10001,0.124,50.0,4.242,0.97
2025-12-27 12:58:13.561,26.1,225.60001,0.12,50.0,4.244,0.96
2025-12-27 13:03:13.559,27.2,223.60001,0.126,50.0,4.246,0.97
2025-12-27 13:08:13.552,28.9,223.60001,0.132,50.0,4.249,0.98
2025-12-27 13:13:13.548,27.8,223.5,0.127,49.9,4.251,0.98
2025-12-27 14:22:33.992,26.2,231.3,0.122,50.0,4.252,0.93
2025-12-27 14:27:33.874,41.2,225.89999,0.189,50.0,4.256,0.96
2025-12-27 14:32:33.868,41.6,226.0,0.19,49.9,4.259,0.97
2025-12-27 14:37:33.885,41.8,226.8,0.191,50.0,4.262,0.96
2025-12-27 14:42:33.863,26.4,229.8,0.123,50.0,4.265,0.93
2025-12-27 14:47:34.151,24.0,228.7,0.111,49.9,4.267,0.95
2025-12-27 14:52:33.934,23.6,227.89999,0.11,49.9,4.269,0.94
2025-12-27 14:57:33.897,24.1,228.60001,0.112,50.0,4.271,0.94
2025-12-27 15:02:33.901,24.7,227.5,0.114,50.0,4.273,0.95
2025-12-27 15:07:33.895,25.0,228.3,0.115,50.0,4.275,0.95
2025-12-27 15:12:33.909,24.6,228.0,0.114,50.0,4.277,0.95
2025-12-27 15:17:34.588,24.6,226.60001,0.114,50.0,4.279,0.95
2025-12-27 15:22:33.935,24.7,226.2,0.115,49.9,4.282,0.95
2025-12-27 15:27:33.920,25.4,226.60001,0.117,50.0,4.284,0.96
2025-12-27 15:32:33.938,27.9,226.89999,0.13,49.9,4.286,0.95
2025-12-27 15:37:33.926,27.4,225.0,0.128,50.0,4.288,0.95
2025-12-27 15:42:33.950,27.3,226.3,0.128,50.0,4.29,0.94
2025-12-27 15:47:34.084,27.2,225.0,0.127,50.0,4.293,0.95
2025-12-27 15:52:35.935,25.0,223.60001,0.117,49.9,4.295,0.96
2025-12-27 15:57:33.973,25.0,222.8,0.117,50.0,4.297,0.96
2025-12-27 16:02:34.049,25.0,223.8,0.117,49.9,4.299,0.95
2025-12-27 16:07:33.943,25.4,224.60001,0.118,50.0,4.301,0.96
2025-12-27 16:12:34.036,25.2,225.0,0.117,50.0,4.303,0.96
2025-12-27 16:17:33.991,23.1,225.60001,0.104,50.0,4.305,0.98
2025-12-27 17:12:34.734,22.5,226.39999,0.102,49.9,4.327,0.97
2025-12-27 17:17:34.027,22.5,227.89999,0.101,49.9,4.329,0.98
2025-12-27 17:22:34.039,22.5,224.7,0.102,50.0,4.331,0.98
2025-12-27 17:27:34.036,25.2,225.2,0.117,49.9,4.333,0.96
2025-12-27 17:32:34.016,25.1,224.3,0.117,49.9,4.335,0.96
2025-12-27 17:37:34.055,25.0,225.10001,0.116,49.9,4.337,0.96
2025-12-27 17:42:34.097,27.5,224.8,0.128,49.9,4.339,0.96
2025-12-27 17:47:34.036,27.8,225.60001,0.129,50.0,4.341,0.96
2025-12-27 17:52:34.061,27.3,224.0,0.128,50.0,4.344,0.95
2025-12-27 17:57:34.043,27.2,225.10001,0.127,50.0,4.346,0.95
2025-12-27 18:02:34.039,24.8,225.5,0.115,49.9,4.348,0.96
2025-12-27 18:07:34.015,24.7,226.89999,0.114,49.9,4.35,0.95
2025-12-27 18:12:34.611,24.9,227.3,0.115,50.0,4.352,0.95
2025-12-27 18:17:34.033,25.3,226.8,0.117,50.0,4.354,0.95
2025-12-27 18:22:34.052,24.6,224.3,0.115,50.0,4.356,0.95
2025-12-27 18:27:34.072,24.4,224.8,0.114,49.9,4.358,0.95
2025-12-27 18:32:34.030,24.2,223.89999,0.113,50.0,4.36,0.96
2025-12-27 18:37:34.057,22.1,225.39999,0.1,49.9,4.362,0.98
2025-12-27 18:42:34.224,22.5,224.7,0.102,49.9,4.364,0.98
2025-12-27 18:47:34.056,25.0,226.0,0.113,49.9,4.366,0.98
2025-12-27 18:52:34.060,24.6,224.3,0.112,50.0,4.368,0.98
2025-12-27 18:57:34.092,24.4,225.2,0.112,50.0,4.37,0.97
2025-12-27 19:02:34.079,24.5,226.7,0.112,50.0,4.372,0.96
2025-12-27 19:07:34.079,22.0,225.5,0.099,50.0,4.374,0.99
2025-12-27 19:12:34.708,22.0,223.2,0.1,50.0,4.376,0.99
2025-12-27 19:17:34.068,21.9,225.0,0.1,49.9,4.378,0.97
2025-12-27 19:22:34.082,21.3,225.60001,0.096,50.0,4.38,0.98
2025-12-27 19:27:34.213,21.5,224.39999,0.097,50.0,4.382,0.99
2025-12-27 19:32:34.075,21.1,224.10001,0.096,50.0,4.383,0.98
2025-12-27 19:37:34.108,21.8,226.7,0.099,50.0,4.385,0.97
2025-12-27 19:42:34.230,21.5,226.60001,0.097,49.9,4.387,0.98
2025-12-27 19:47:34.094,21.2,224.3,0.096,50.0,4.389,0.98
2025-12-27 19:52:34.108,27.1,223.8,0.127,50.0,4.391,0.95
2025-12-27 19:57:34.225,26.5,226.0,0.124,50.0,4.393,0.95
2025-12-27 20:02:34.105,26.3,226.7,0.123,49.9,4.395,0.94
2025-12-27 20:07:34.127,26.1,226.3,0.122,49.9,4.397,0.95
2025-12-27 20:12:34.721,23.7,226.39999,0.11,50.0,4.399,0.95
2025-12-27 20:17:34.131,22.4,224.5,0.105,50.0,4.401,0.95
2025-12-27 20:22:34.147,22.4,225.89999,0.105,50.0,4.403,0.94
2025-12-27 20:27:34.326,22.2,225.39999,0.104,50.0,4.405,0.95
2025-12-27 20:32:34.142,22.5,227.60001,0.105,50.0,4.407,0.94
2025-12-27 20:37:34.144,22.4,226.5,0.105,50.0,4.409,0.94
2025-12-27 20:42:34.320,22.5,226.3,0.106,50.0,4.411,0.94
2025-12-27 20:47:34.152,22.3,224.8,0.105,49.9,4.413,0.94
2025-12-27 20:52:34.179,22.3,226.10001,0.105,50.0,4.414,0.94
2025-12-27 20:57:34.312,19.9,226.10001,0.091,50.0,4.416,0.97
2025-12-27 21:02:34.165,22.6,227.3,0.103,50.0,4.418,0.97
2025-12-27 21:07:34.181,22.5,226.7,0.103,50.0,4.42,0.96
2025-12-27 21:12:34.817,22.7,226.89999,0.104,50.0,4.422,0.96
2025-12-27 21:17:34.185,19.9,226.0,0.091,50.0,4.424,0.97
2025-12-27 21:22:34.190,19.9,226.3,0.091,50.0,4.425,0.97
2025-12-27 21:27:34.358,20.0,227.3,0.091,50.0,4.427,0.97
2025-12-27 21:32:34.209,20.0,225.3,0.091,49.9,4.429,0.98
2025-12-27 21:37:34.225,19.8,224.2,0.091,49.9,4.43,0.97
2025-12-27 21:42:34.247,20.0,226.89999,0.091,49.9,4.432,0.97
2025-12-27 21:47:34.232,19.9,227.2,0.09,49.9,4.434,0.97
2025-12-27 21:52:34.231,19.8,226.2,0.09,50.0,4.435,0.97
2025-12-27 21:57:34.238,20.1,229.89999,0.09,50.0,4.437,0.97
2025-12-27 22:02:34.207,19.8,227.89999,0.09,49.9,4.439,0.97
2025-12-27 22:07:34.226,22.5,227.3,0.103,50.0,4.44,0.96
2025-12-27 22:12:34.817,25.1,227.60001,0.118,50.0,4.442,0.93
2025-12-27 22:17:34.235,24.5,225.2,0.116,50.0,4.444,0.94
2025-12-27 22:22:34.229,22.7,226.89999,0.106,50.0,4.446,0.94
2025-12-27 22:27:34.329,22.5,227.60001,0.105,50.0,4.448,0.94
2025-12-27 22:32:34.255,22.5,229.0,0.105,50.0,4.45,0.94
2025-12-27 22:37:34.230,22.2,224.60001,0.104,50.0,4.452,0.95
2025-12-27 22:42:34.426,22.3,227.10001,0.104,49.9,4.454,0.94
2025-12-27 22:47:34.264,22.5,228.8,0.105,50.0,4.456,0.94
